source,destination,transmitter_type,channel_pattern,launch_power_dbm,16QAM,QPSK,qpsk_minus_16qam_gsnr_db
bristol,froxfield,voyager,01001110,-5.0,7.902,7.343,-0.5590000000000002
bristol,froxfield,voyager,01001110,-4.5,7.88,7.32,-0.5599999999999996
bristol,froxfield,voyager,01001111,-5.5,7.44,6.804,-0.6360000000000001
bristol,froxfield,voyager,01001111,-5.0,7.422,6.786,-0.6360000000000001
bristol,froxfield,voyager,01001111,-4.5,7.398,6.76,-0.6379999999999999
bristol,froxfield,voyager,01010000,-5.5,9.37,9.125,-0.24499999999999922
bristol,froxfield,voyager,01010000,-5.0,9.355,9.105,-0.25
bristol,froxfield,voyager,01010000,-4.5,9.33,9.08,-0.25
bristol,froxfield,voyager,01010001,-5.5,9.2,8.917,-0.2829999999999995
bristol,froxfield,voyager,01010001,-5.0,9.183,8.9,-0.2829999999999995
bristol,froxfield,voyager,01010001,-4.5,9.16,8.877,-0.2829999999999995
bristol,froxfield,voyager,01010010,-5.5,9.087,8.777,-0.3100000000000005
bristol,froxfield,voyager,01010010,-5.0,9.07,8.757,-0.3130000000000006
bristol,froxfield,voyager,01010010,-4.5,9.047,8.737,-0.3100000000000005
bristol,froxfield,voyager,01010011,-5.5,8.377,7.902,-0.47500000000000053
bristol,froxfield,voyager,01010011,-5.0,8.357,7.883,-0.4739999999999993
bristol,froxfield,voyager,01010011,-4.5,8.335,7.86,-0.47500000000000053
bristol,froxfield,voyager,01010100,-5.5,8.887,8.523,-0.36400000000000077
bristol,froxfield,voyager,01010100,-5.0,8.867,8.507,-0.3600000000000012
bristol,froxfield,voyager,01010100,-4.5,8.847,8.483,-0.363999999999999
bristol,froxfield,voyager,01010101,-5.5,8.555,8.123,-0.4320000000000004
bristol,froxfield,voyager,01010101,-5.0,8.537,8.105,-0.4320000000000004
bristol,froxfield,voyager,01010101,-4.5,8.515,8.082,-0.43299999999999983
bristol,froxfield,voyager,01010110,-5.5,8.185,7.67,-0.5150000000000006
bristol,froxfield,voyager,01010110,-5.0,8.165,7.65,-0.5149999999999988
bristol,froxfield,voyager,01010110,-4.5,8.14,7.63,-0.5100000000000007
bristol,froxfield,voyager,01010111,-5.5,7.662,7.056,-0.6059999999999999
bristol,froxfield,voyager,01010111,-5.0,7.642,7.038,-0.6040000000000001
bristol,froxfield,voyager,01010111,-4.5,7.62,7.016,-0.6040000000000001
bristol,froxfield,voyager,01011000,-5.5,8.387,7.907,-0.4800000000000004
bristol,froxfield,voyager,01011000,-5.0,8.37,7.887,-0.48299999999999965
bristol,froxfield,voyager,01011000,-4.5,8.347,7.867,-0.47999999999999954
bristol,froxfield,voyager,01011001,-5.5,8.317,7.838,-0.4790000000000001
bristol,froxfield,voyager,01011001,-5.0,8.3,7.818,-0.4820000000000011
bristol,froxfield,voyager,01011001,-4.5,8.277,7.795,-0.4819999999999993
bristol,froxfield,voyager,01011010,-5.5,8.145,7.63,-0.5149999999999997
bristol,froxfield,voyager,01011010,-5.0,8.13,7.612,-0.5180000000000007
bristol,froxfield,voyager,01011010,-4.5,8.105,7.59,-0.5150000000000006
bristol,froxfield,voyager,01011011,-5.5,7.68,7.078,-0.6019999999999994
bristol,froxfield,voyager,01011011,-5.0,7.662,7.058,-0.6040000000000001
bristol,froxfield,voyager,01011011,-4.5,7.64,7.036,-0.6040000000000001
bristol,froxfield,voyager,01011100,-5.5,7.752,7.158,-0.5939999999999994
bristol,froxfield,voyager,01011100,-5.0,7.732,7.137,-0.5950000000000006
bristol,froxfield,voyager,01011100,-4.5,7.71,7.112,-0.5979999999999999
bristol,froxfield,voyager,01011101,-5.5,7.618,7.008,-0.6100000000000003
bristol,froxfield,voyager,01011101,-5.0,7.6,6.99,-0.6099999999999994
bristol,froxfield,voyager,01011101,-4.5,7.578,6.968,-0.6100000000000003
bristol,froxfield,voyager,01011110,-5.5,7.3,6.636,-0.6639999999999997
bristol,froxfield,voyager,01011110,-5.0,7.282,6.616,-0.6660000000000004
bristol,froxfield,voyager,01011110,-4.5,7.258,6.594,-0.6639999999999997
bristol,froxfield,voyager,01011111,-5.5,6.96,6.247,-0.7130000000000001
bristol,froxfield,voyager,01011111,-5.0,6.94,6.228,-0.7120000000000006
bristol,froxfield,voyager,01011111,-4.5,6.918,6.207,-0.7110000000000003
bristol,froxfield,voyager,01100000,-5.5,8.645,8.205,-0.4399999999999995
bristol,froxfield,voyager,01100000,-5.0,8.63,8.19,-0.4400000000000013
bristol,froxfield,voyager,01100000,-4.5,8.605,8.165,-0.4400000000000013
bristol,froxfield,voyager,01100001,-5.5,8.797,8.413,-0.38400000000000034
bristol,froxfield,voyager,01100001,-5.0,8.78,8.393,-0.3869999999999987
bristol,froxfield,voyager,01100001,-4.5,8.753,8.37,-0.3830000000000009
bristol,froxfield,voyager,01100010,-5.5,8.72,8.317,-0.40300000000000047
bristol,froxfield,voyager,01100010,-5.0,8.703,8.3,-0.4029999999999987
bristol,froxfield,voyager,01100010,-4.5,8.68,8.277,-0.40300000000000047
bristol,froxfield,voyager,01100011,-5.5,8.137,7.607,-0.5300000000000002
bristol,froxfield,voyager,01100011,-5.0,8.12,7.588,-0.5319999999999991
bristol,froxfield,voyager,01100011,-4.5,8.098,7.565,-0.5330000000000004
bristol,froxfield,voyager,01100100,-5.5,8.603,8.173,-0.4299999999999997
bristol,froxfield,voyager,01100100,-5.0,8.583,8.153,-0.4299999999999997
bristol,froxfield,voyager,01100100,-4.5,8.563,8.13,-0.43299999999999983
bristol,froxfield,voyager,01100101,-5.5,8.383,7.905,-0.47799999999999887
bristol,froxfield,voyager,01100101,-5.0,8.363,7.887,-0.476
bristol,froxfield,voyager,01100101,-4.5,8.34,7.865,-0.47499999999999964
bristol,froxfield,voyager,01100110,-5.5,8.02,7.463,-0.5569999999999995
bristol,froxfield,voyager,01100110,-5.0,8.0,7.442,-0.5579999999999998
bristol,froxfield,voyager,01100110,-4.5,7.98,7.422,-0.5580000000000007
bristol,froxfield,voyager,01100111,-5.5,7.55,6.92,-0.6299999999999999
bristol,froxfield,voyager,01100111,-5.0,7.532,6.902,-0.6299999999999999
bristol,froxfield,voyager,01100111,-4.5,7.51,6.878,-0.6319999999999997
bristol,froxfield,voyager,01101000,-5.5,8.387,7.91,-0.4770000000000003
bristol,froxfield,voyager,01101000,-5.0,8.37,7.89,-0.47999999999999954
bristol,froxfield,voyager,01101000,-4.5,8.347,7.87,-0.4769999999999994
bristol,froxfield,voyager,01101001,-5.5,8.343,7.863,-0.47999999999999954
bristol,froxfield,voyager,01101001,-5.0,8.325,7.845,-0.47999999999999954
bristol,froxfield,voyager,01101001,-4.5,8.303,7.822,-0.48100000000000076
bristol,froxfield,voyager,01101010,-5.5,8.183,7.673,-0.5099999999999998
bristol,froxfield,voyager,01101010,-5.0,8.168,7.652,-0.5159999999999991
bristol,froxfield,voyager,01101010,-4.5,8.143,7.633,-0.5100000000000007
bristol,froxfield,voyager,01101011,-5.5,7.722,7.12,-0.6020000000000003
bristol,froxfield,voyager,01101011,-5.0,7.704,7.104,-0.5999999999999996
bristol,froxfield,voyager,01101011,-4.5,7.682,7.078,-0.6040000000000001
bristol,froxfield,voyager,01101100,-5.5,7.812,7.223,-0.5890000000000004
bristol,froxfield,voyager,01101100,-5.0,7.798,7.202,-0.5960000000000001
bristol,froxfield,voyager,01101100,-4.5,7.772,7.183,-0.5890000000000004
bristol,froxfield,voyager,01101101,-5.5,7.682,7.08,-0.6020000000000003
bristol,froxfield,voyager,01101101,-5.0,7.664,7.06,-0.6040000000000001
bristol,froxfield,voyager,01101101,-4.5,7.642,7.04,-0.6020000000000003
bristol,froxfield,voyager,01101110,-5.5,7.366,6.71,-0.6559999999999997
bristol,froxfield,voyager,01101110,-5.0,7.354,6.69,-0.6639999999999997
bristol,froxfield,voyager,01101110,-4.5,7.326,6.668,-0.6579999999999995
bristol,froxfield,voyager,01101111,-5.5,7.022,6.315,-0.7069999999999999
bristol,froxfield,voyager,01101111,-5.0,7.008,6.295,-0.7130000000000001
bristol,froxfield,voyager,01101111,-4.5,6.982,6.275,-0.7069999999999999
bristol,froxfield,voyager,01110000,-5.5,7.863,7.27,-0.5930000000000009
bristol,froxfield,voyager,01110000,-5.0,7.843,7.25,-0.593
bristol,froxfield,voyager,01110000,-4.5,7.823,7.23,-0.593
bristol,froxfield,voyager,01110001,-5.5,8.027,7.49,-0.536999999999999
bristol,froxfield,voyager,01110001,-5.0,8.01,7.47,-0.54
bristol,froxfield,voyager,01110001,-4.5,7.988,7.447,-0.5410000000000004
bristol,froxfield,voyager,01110010,-5.5,7.928,7.365,-0.5629999999999997
bristol,froxfield,voyager,01110010,-5.0,7.907,7.348,-0.5590000000000002
bristol,froxfield,voyager,01110010,-4.5,7.888,7.322,-0.5659999999999998
bristol,froxfield,voyager,01110011,-5.5,7.554,6.922,-0.6320000000000006
bristol,froxfield,voyager,01110011,-5.0,7.536,6.904,-0.6319999999999997
bristol,froxfield,voyager,01110011,-4.5,7.514,6.878,-0.6360000000000001
bristol,froxfield,voyager,01110100,-5.5,7.755,7.155,-0.5999999999999996
bristol,froxfield,voyager,01110100,-5.0,7.735,7.143,-0.5920000000000005
bristol,froxfield,voyager,01110100,-4.5,7.715,7.112,-0.6029999999999998
bristol,froxfield,voyager,01110101,-5.5,7.664,7.062,-0.6019999999999994
bristol,froxfield,voyager,01110101,-5.0,7.648,7.042,-0.6059999999999999
bristol,froxfield,voyager,01110101,-4.5,7.622,7.02,-0.6020000000000003
bristol,froxfield,voyager,01110110,-5.5,7.372,6.71,-0.6619999999999999
bristol,froxfield,voyager,01110110,-5.0,7.352,6.69,-0.6619999999999999
bristol,froxfield,voyager,01110110,-4.5,7.332,6.67,-0.6619999999999999
bristol,froxfield,voyager,01110111,-5.5,7.042,6.333,-0.7089999999999996
bristol,froxfield,voyager,01110111,-5.0,7.027,6.317,-0.71
bristol,froxfield,voyager,01110111,-4.5,6.998,6.293,-0.7050000000000001
bristol,froxfield,voyager,01111000,-5.5,7.353,6.683,-0.6699999999999999
bristol,froxfield,voyager,01111000,-5.0,7.335,6.662,-0.673
bristol,froxfield,voyager,01111000,-4.5,7.312,6.643,-0.6690000000000005
bristol,froxfield,voyager,01111001,-5.5,7.446,6.808,-0.6379999999999999
bristol,froxfield,voyager,01111001,-5.0,7.428,6.79,-0.6379999999999999
bristol,froxfield,voyager,01111001,-4.5,7.406,6.766,-0.6399999999999997
bristol,froxfield,voyager,01111010,-5.5,7.304,6.64,-0.6640000000000006
bristol,froxfield,voyager,01111010,-5.0,7.286,6.62,-0.6659999999999995
bristol,froxfield,voyager,01111010,-4.5,7.262,6.596,-0.6659999999999995
bristol,froxfield,voyager,01111011,-5.5,7.027,6.318,-0.7090000000000005
bristol,froxfield,voyager,01111011,-5.0,7.008,6.3,-0.7080000000000002
bristol,froxfield,voyager,01111011,-4.5,6.987,6.273,-0.7140000000000004
bristol,froxfield,voyager,01111100,-5.5,6.986,6.264,-0.7219999999999995
bristol,froxfield,voyager,01111100,-5.0,6.966,6.246,-0.7199999999999998
bristol,froxfield,voyager,01111100,-4.5,6.946,6.224,-0.7219999999999995
bristol,froxfield,voyager,01111101,-5.5,6.962,6.248,-0.7139999999999995
bristol,froxfield,voyager,01111101,-5.0,6.943,6.228,-0.7149999999999999
bristol,froxfield,voyager,01111101,-4.5,6.92,6.208,-0.7119999999999997
bristol,froxfield,voyager,01111110,-5.5,6.7,5.945,-0.7549999999999999
bristol,froxfield,voyager,01111110,-5.0,6.682,5.927,-0.7550000000000008
bristol,froxfield,voyager,01111110,-4.5,6.66,5.903,-0.7570000000000006
bristol,froxfield,voyager,01111111,-5.5,6.469,5.687,-0.782
bristol,froxfield,voyager,01111111,-5.0,6.453,5.67,-0.7830000000000004
bristol,froxfield,voyager,01111111,-4.5,6.429,5.644,-0.7850000000000001
bristol,froxfield,voyager,10000000,-5.5,10.22,10.22,0.0
bristol,froxfield,voyager,10000000,-5.0,10.2,10.2,0.0
bristol,froxfield,voyager,10000000,-4.5,10.18,10.18,0.0
bristol,froxfield,voyager,10000001,-5.5,9.945,9.865,-0.08000000000000007
bristol,froxfield,voyager,10000001,-5.0,9.93,9.85,-0.08000000000000007
bristol,froxfield,voyager,10000001,-4.5,9.905,9.825,-0.08000000000000007
bristol,froxfield,voyager,10000010,-5.5,9.905,9.815,-0.08999999999999986
bristol,froxfield,voyager,10000010,-5.0,9.89,9.8,-0.08999999999999986
bristol,froxfield,voyager,10000010,-4.5,9.865,9.775,-0.08999999999999986
bristol,froxfield,voyager,10000011,-5.5,8.843,8.477,-0.36599999999999966
bristol,froxfield,voyager,10000011,-5.0,8.83,8.457,-0.37299999999999933
bristol,froxfield,voyager,10000011,-4.5,8.803,8.437,-0.36600000000000144
bristol,froxfield,voyager,10000100,-5.5,9.855,9.74,-0.11500000000000021
bristol,froxfield,voyager,10000100,-5.0,9.835,9.73,-0.10500000000000043
bristol,froxfield,voyager,10000100,-4.5,9.815,9.7,-0.11500000000000021
bristol,froxfield,voyager,10000101,-5.5,9.273,9.01,-0.2629999999999999
bristol,froxfield,voyager,10000101,-5.0,9.253,8.99,-0.2629999999999999
bristol,froxfield,voyager,10000101,-4.5,9.233,8.97,-0.2629999999999999
bristol,froxfield,voyager,10000110,-5.5,8.793,8.41,-0.3829999999999991
bristol,froxfield,voyager,10000110,-5.0,8.777,8.39,-0.3869999999999987
bristol,froxfield,voyager,10000110,-4.5,8.753,8.37,-0.3830000000000009
bristol,froxfield,voyager,10000111,-5.5,8.088,7.565,-0.5229999999999988
bristol,froxfield,voyager,10000111,-5.0,8.07,7.545,-0.5250000000000004
bristol,froxfield,voyager,10000111,-4.5,8.047,7.522,-0.5250000000000004
bristol,froxfield,voyager,10001000,-5.5,9.77,9.635,-0.1349999999999998
bristol,froxfield,voyager,10001000,-5.0,9.75,9.62,-0.13000000000000078
bristol,froxfield,voyager,10001000,-4.5,9.73,9.595,-0.1349999999999998
bristol,froxfield,voyager,10001001,-5.5,9.39,9.153,-0.2370000000000001
bristol,froxfield,voyager,10001001,-5.0,9.37,9.133,-0.2370000000000001
bristol,froxfield,voyager,10001001,-4.5,9.35,9.113,-0.2370000000000001
bristol,froxfield,voyager,10001010,-5.5,9.2,8.92,-0.27999999999999936
bristol,froxfield,voyager,10001010,-5.0,9.187,8.9,-0.28699999999999903
bristol,froxfield,voyager,10001010,-4.5,9.16,8.88,-0.27999999999999936
bristol,froxfield,voyager,10001011,-5.5,8.43,7.975,-0.45500000000000007
bristol,froxfield,voyager,10001011,-5.0,8.415,7.957,-0.4579999999999993
bristol,froxfield,voyager,10001011,-4.5,8.39,7.935,-0.45500000000000096
bristol,froxfield,voyager,10001100,-5.5,8.72,8.313,-0.40700000000000003
bristol,froxfield,voyager,10001100,-5.0,8.703,8.3,-0.4029999999999987
bristol,froxfield,voyager,10001100,-4.5,8.68,8.273,-0.40700000000000003
bristol,froxfield,voyager,10001101,-5.5,8.418,7.955,-0.4629999999999992
bristol,froxfield,voyager,10001101,-5.0,8.398,7.94,-0.4579999999999993
bristol,froxfield,voyager,10001101,-4.5,8.378,7.915,-0.4630000000000001
bristol,froxfield,voyager,10001110,-5.5,8.025,7.485,-0.54
bristol,froxfield,voyager,10001110,-5.0,8.005,7.468,-0.5370000000000008
bristol,froxfield,voyager,10001110,-4.5,7.985,7.445,-0.54
bristol,froxfield,voyager,10001111,-5.5,7.528,6.906,-0.6219999999999999
bristol,froxfield,voyager,10001111,-5.0,7.51,6.888,-0.6219999999999999
bristol,froxfield,voyager,10001111,-4.5,7.488,6.866,-0.6220000000000008
bristol,froxfield,voyager,10010000,-5.5,9.635,9.46,-0.17499999999999893
bristol,froxfield,voyager,10010000,-5.0,9.62,9.445,-0.17499999999999893
bristol,froxfield,voyager,10010000,-4.5,9.595,9.42,-0.1750000000000007
bristol,froxfield,voyager,10010001,-5.5,9.39,9.157,-0.23300000000000054
bristol,froxfield,voyager,10010001,-5.0,9.37,9.137,-0.23299999999999876
bristol,froxfield,voyager,10010001,-4.5,9.35,9.117,-0.23299999999999876
bristol,froxfield,voyager,10010010,-5.5,9.283,9.02,-0.2629999999999999
bristol,froxfield,voyager,10010010,-5.0,9.267,9.003,-0.26399999999999935
bristol,froxfield,voyager,10010010,-4.5,9.243,8.98,-0.2629999999999999
bristol,froxfield,voyager,10010011,-5.5,8.525,8.085,-0.4399999999999995
bristol,froxfield,voyager,10010011,-5.0,8.51,8.07,-0.4399999999999995
bristol,froxfield,voyager,10010011,-4.5,8.485,8.045,-0.4399999999999995
bristol,froxfield,voyager,10010100,-5.5,9.09,8.777,-0.3130000000000006
bristol,froxfield,voyager,10010100,-5.0,9.077,8.757,-0.3200000000000003
bristol,froxfield,voyager,10010100,-4.5,9.05,8.737,-0.3130000000000006
bristol,froxfield,voyager,10010101,-5.5,8.715,8.32,-0.3949999999999996
bristol,froxfield,voyager,10010101,-5.0,8.7,8.3,-0.3999999999999986
bristol,froxfield,voyager,10010101,-4.5,8.675,8.277,-0.39800000000000146
bristol,froxfield,voyager,10010110,-5.5,8.342,7.865,-0.4770000000000003
bristol,froxfield,voyager,10010110,-5.0,8.325,7.848,-0.4769999999999994
bristol,froxfield,voyager,10010110,-4.5,8.303,7.825,-0.47800000000000065
bristol,froxfield,voyager,10010111,-5.5,7.792,7.214,-0.5779999999999994
bristol,froxfield,voyager,10010111,-5.0,7.774,7.196,-0.5780000000000003
bristol,froxfield,voyager,10010111,-4.5,7.75,7.172,-0.5780000000000003
bristol,froxfield,voyager,10011000,-5.5,8.603,8.17,-0.43299999999999983
bristol,froxfield,voyager,10011000,-5.0,8.587,8.153,-0.4339999999999993
bristol,froxfield,voyager,10011000,-4.5,8.563,8.13,-0.43299999999999983
bristol,froxfield,voyager,10011001,-5.5,8.488,8.04,-0.4480000000000004
bristol,froxfield,voyager,10011001,-5.0,8.47,8.025,-0.4450000000000003
bristol,froxfield,voyager,10011001,-4.5,8.447,8.0,-0.4469999999999992
bristol,froxfield,voyager,10011010,-5.5,8.322,7.838,-0.4839999999999991
bristol,froxfield,voyager,10011010,-5.0,8.303,7.817,-0.48600000000000065
bristol,froxfield,voyager,10011010,-4.5,8.283,7.798,-0.48499999999999943
bristol,froxfield,voyager,10011011,-5.5,7.82,7.244,-0.5760000000000005
bristol,froxfield,voyager,10011011,-5.0,7.806,7.224,-0.5819999999999999
bristol,froxfield,voyager,10011011,-4.5,7.778,7.204,-0.5739999999999998
bristol,froxfield,voyager,10011100,-5.5,7.928,7.362,-0.5659999999999998
bristol,froxfield,voyager,10011100,-5.0,7.91,7.35,-0.5600000000000005
bristol,froxfield,voyager,10011100,-4.5,7.887,7.322,-0.5649999999999995
bristol,froxfield,voyager,10011101,-5.5,7.764,7.182,-0.5819999999999999
bristol,froxfield,voyager,10011101,-5.0,7.746,7.166,-0.5800000000000001
bristol,froxfield,voyager,10011101,-4.5,7.722,7.138,-0.5840000000000005
bristol,froxfield,voyager,10011110,-5.5,7.446,6.806,-0.6399999999999997
bristol,froxfield,voyager,10011110,-5.0,7.428,6.788,-0.6399999999999997
bristol,froxfield,voyager,10011110,-4.5,7.406,6.766,-0.6399999999999997
bristol,froxfield,voyager,10011111,-5.5,7.082,6.392,-0.6899999999999995
bristol,froxfield,voyager,10011111,-5.0,7.065,6.372,-0.6930000000000005
bristol,froxfield,voyager,10011111,-4.5,7.04,6.35,-0.6900000000000004
bristol,froxfield,voyager,10100000,-5.5,9.375,9.125,-0.25
bristol,froxfield,voyager,10100000,-5.0,9.355,9.105,-0.25
bristol,froxfield,voyager,10100000,-4.5,9.335,9.085,-0.25
bristol,froxfield,voyager,10100001,-5.5,9.28,9.01,-0.2699999999999996
bristol,froxfield,voyager,10100001,-5.0,9.26,8.997,-0.2629999999999999
bristol,froxfield,voyager,10100001,-4.5,9.24,8.97,-0.2699999999999996
bristol,froxfield,voyager,10100010,-5.5,9.207,8.92,-0.2870000000000008
bristol,froxfield,voyager,10100010,-5.0,9.19,8.903,-0.28699999999999903
bristol,froxfield,voyager,10100010,-4.5,9.167,8.88,-0.28699999999999903
bristol,froxfield,voyager,10100011,-5.5,8.495,8.045,-0.4499999999999993
bristol,froxfield,voyager,10100011,-5.0,8.48,8.027,-0.4530000000000012
bristol,froxfield,voyager,10100011,-4.5,8.455,8.0,-0.45500000000000007
bristol,froxfield,voyager,10100100,-5.5,9.097,8.777,-0.3200000000000003
bristol,froxfield,voyager,10100100,-5.0,9.077,8.763,-0.31400000000000006
bristol,froxfield,voyager,10100100,-4.5,9.057,8.737,-0.3200000000000003
bristol,froxfield,voyager,10100101,-5.5,8.745,8.35,-0.3949999999999996
bristol,froxfield,voyager,10100101,-5.0,8.725,8.332,-0.3929999999999989
bristol,froxfield,voyager,10100101,-4.5,8.705,8.31,-0.3949999999999996
bristol,froxfield,voyager,10100110,-5.5,8.383,7.908,-0.47499999999999876
bristol,froxfield,voyager,10100110,-5.0,8.362,7.89,-0.4720000000000004
bristol,froxfield,voyager,10100110,-4.5,8.342,7.865,-0.4770000000000003
bristol,froxfield,voyager,10100111,-5.5,7.838,7.262,-0.5760000000000005
bristol,froxfield,voyager,10100111,-5.0,7.818,7.244,-0.5739999999999998
bristol,froxfield,voyager,10100111,-4.5,7.798,7.222,-0.5759999999999996
bristol,froxfield,voyager,10101000,-5.5,8.893,8.53,-0.3630000000000013
bristol,froxfield,voyager,10101000,-5.0,8.877,8.51,-0.3670000000000009
bristol,froxfield,voyager,10101000,-4.5,8.853,8.487,-0.36599999999999966
bristol,froxfield,voyager,10101001,-5.5,8.72,8.322,-0.39800000000000146
bristol,froxfield,voyager,10101001,-5.0,8.7,8.303,-0.39699999999999847
bristol,froxfield,voyager,10101001,-4.5,8.678,8.283,-0.39500000000000135
bristol,froxfield,voyager,10101010,-5.5,8.562,8.13,-0.4319999999999986
bristol,froxfield,voyager,10101010,-5.0,8.545,8.11,-0.4350000000000005
bristol,froxfield,voyager,10101010,-4.5,8.52,8.088,-0.4320000000000004
bristol,froxfield,voyager,10101011,-5.5,8.016,7.474,-0.5419999999999998
bristol,froxfield,voyager,10101011,-5.0,8.0,7.458,-0.5419999999999998
bristol,froxfield,voyager,10101011,-4.5,7.976,7.434,-0.5419999999999998
bristol,froxfield,voyager,10101100,-5.5,8.19,7.672,-0.5179999999999998
