scenario_id,iteration,network,source,destination,target_date,target_column,distance_km,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,channel_slots,channel_pattern,channels,launch_power_dbm,preferred_engine,selected_engine,decision_reason,backend,status,gsnr_db,osnr_db,ase_dbm,gsnr_signal_bw_db,gsnr_0p1nm_db,osnr_signal_bw_db,osnr_0p1nm_db,ase_signal_bw_dbm,ase_0p1nm_dbm,rx_total_wdm_power_dbm,rx_signal_power_dbm,effective_snr_db,ber,r2,mae,mse,evm,gmi,ngmi,error_message,path_nodes,span_count,gnpy_request_json,gnpy_result_json,gnpy_spectrum_json,opticommpy_request_json,opticommpy_result_json,lstm_request_json,lstm_result_json,lstm_forecast_csv,lstm_model_path,eye_diagram_png,constellation_png,psd_png,notes,metrics_json
iter-2-scenario-4161,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,8,01101010,4,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.082,29.09,-36.44,8.082,,29.09,,-36.44,,,-7.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4161_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4161_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4161_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 4, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '01101010', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.94, 'gsnr_signal_bw_db': 7.91}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.7, 'gsnr_signal_bw_db': 7.67}, {'channel_number': 5.0, 'frequency_thz': 194.2, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 8.17, 'gsnr_signal_bw_db': 8.14}, {'channel_number': 7.0, 'frequency_thz': 194.3, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 8.65, 'gsnr_signal_bw_db': 8.61}], 'rx_signal_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'gsnr_signal_bw_db': 8.082, 'ase_signal_bw_dbm': -36.44}"
iter-2-scenario-4162,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,8,01101011,5,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.634,29.238,-35.588,7.634,,29.238,,-35.588,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4162_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4162_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4162_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '01101011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.77, 'gsnr_signal_bw_db': 7.74}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.51, 'gsnr_signal_bw_db': 7.48}, {'channel_number': 5.0, 'frequency_thz': 194.2, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.81, 'gsnr_signal_bw_db': 7.78}, {'channel_number': 7.0, 'frequency_thz': 194.3, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.48, 'gsnr_signal_bw_db': 7.46}, {'channel_number': 8.0, 'frequency_thz': 194.35, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.23, 'snr_nli_signal_bw_db': 7.74, 'gsnr_signal_bw_db': 7.71}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.238, 'gsnr_signal_bw_db': 7.634, 'ase_signal_bw_dbm': -35.588}"
iter-2-scenario-4163,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,8,01101011,5,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.63,29.18,-36.03,7.63,,29.18,,-36.03,,,-6.85,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4163_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4163_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4163_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '01101011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.77, 'gsnr_signal_bw_db': 7.74}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.5, 'gsnr_signal_bw_db': 7.47}, {'channel_number': 5.0, 'frequency_thz': 194.2, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.81, 'gsnr_signal_bw_db': 7.78}, {'channel_number': 7.0, 'frequency_thz': 194.3, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.48, 'gsnr_signal_bw_db': 7.45}, {'channel_number': 8.0, 'frequency_thz': 194.35, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.74, 'gsnr_signal_bw_db': 7.71}], 'rx_signal_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'gsnr_signal_bw_db': 7.63, 'ase_signal_bw_dbm': -36.03}"
iter-2-scenario-4164,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,8,01101011,5,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.618,29.09,-36.44,7.618,,29.09,,-36.44,,,-7.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4164_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4164_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4164_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '01101011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.76, 'gsnr_signal_bw_db': 7.73}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.49, 'gsnr_signal_bw_db': 7.46}, {'channel_number': 5.0, 'frequency_thz': 194.2, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.8, 'gsnr_signal_bw_db': 7.76}, {'channel_number': 7.0, 'frequency_thz': 194.3, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.47, 'gsnr_signal_bw_db': 7.44}, {'channel_number': 8.0, 'frequency_thz': 194.35, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.73, 'gsnr_signal_bw_db': 7.7}], 'rx_signal_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'gsnr_signal_bw_db': 7.618, 'ase_signal_bw_dbm': -36.44}"
iter-2-scenario-4165,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,8,01101100,4,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.725,29.24,-35.59,7.725,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4165_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4165_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4165_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 4, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '01101100', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.9, 'gsnr_signal_bw_db': 7.87}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.63, 'gsnr_signal_bw_db': 7.6}, {'channel_number': 5.0, 'frequency_thz': 194.2, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.61, 'gsnr_signal_bw_db': 7.58}, {'channel_number': 6.0, 'frequency_thz': 194.25, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.88, 'gsnr_signal_bw_db': 7.85}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 7.725, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-4166,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,8,01101100,4,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.72,29.18,-36.03,7.72,,29.18,,-36.03,,,-6.85,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4166_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4166_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4166_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 4, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '01101100', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.9, 'gsnr_signal_bw_db': 7.87}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.62, 'gsnr_signal_bw_db': 7.59}, {'channel_number': 5.0, 'frequency_thz': 194.2, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.61, 'gsnr_signal_bw_db': 7.58}, {'channel_number': 6.0, 'frequency_thz': 194.25, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.88, 'gsnr_signal_bw_db': 7.84}], 'rx_signal_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'gsnr_signal_bw_db': 7.72, 'ase_signal_bw_dbm': -36.03}"
iter-2-scenario-4167,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,8,01101100,4,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.707,29.09,-36.44,7.707,,29.09,,-36.44,,,-7.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4167_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4167_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4167_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 4, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '01101100', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.89, 'gsnr_signal_bw_db': 7.85}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.61, 'gsnr_signal_bw_db': 7.58}, {'channel_number': 5.0, 'frequency_thz': 194.2, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.6, 'gsnr_signal_bw_db': 7.57}, {'channel_number': 6.0, 'frequency_thz': 194.25, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.86, 'gsnr_signal_bw_db': 7.83}], 'rx_signal_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'gsnr_signal_bw_db': 7.707, 'ase_signal_bw_dbm': -36.44}"
iter-2-scenario-4168,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,8,01101101,5,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.592,29.238,-35.588,7.592,,29.238,,-35.588,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4168_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4168_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4168_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '01101101', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.72, 'gsnr_signal_bw_db': 7.69}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.42, 'gsnr_signal_bw_db': 7.39}, {'channel_number': 5.0, 'frequency_thz': 194.2, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.28, 'gsnr_signal_bw_db': 7.25}, {'channel_number': 6.0, 'frequency_thz': 194.25, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.36, 'gsnr_signal_bw_db': 7.33}, {'channel_number': 8.0, 'frequency_thz': 194.35, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.23, 'snr_nli_signal_bw_db': 8.33, 'gsnr_signal_bw_db': 8.3}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.238, 'gsnr_signal_bw_db': 7.592, 'ase_signal_bw_dbm': -35.588}"
iter-2-scenario-4169,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,8,01101101,5,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.592,29.18,-36.03,7.592,,29.18,,-36.03,,,-6.85,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4169_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4169_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4169_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '01101101', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.72, 'gsnr_signal_bw_db': 7.69}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.42, 'gsnr_signal_bw_db': 7.39}, {'channel_number': 5.0, 'frequency_thz': 194.2, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.28, 'gsnr_signal_bw_db': 7.25}, {'channel_number': 6.0, 'frequency_thz': 194.25, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.35, 'gsnr_signal_bw_db': 7.33}, {'channel_number': 8.0, 'frequency_thz': 194.35, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 8.33, 'gsnr_signal_bw_db': 8.3}], 'rx_signal_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'gsnr_signal_bw_db': 7.592, 'ase_signal_bw_dbm': -36.03}"
iter-2-scenario-4170,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,8,01101101,5,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.578,29.09,-36.44,7.578,,29.09,,-36.44,,,-7.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4170_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4170_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4170_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '01101101', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.71, 'gsnr_signal_bw_db': 7.68}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.41, 'gsnr_signal_bw_db': 7.38}, {'channel_number': 5.0, 'frequency_thz': 194.2, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.27, 'gsnr_signal_bw_db': 7.24}, {'channel_number': 6.0, 'frequency_thz': 194.25, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.34, 'gsnr_signal_bw_db': 7.31}, {'channel_number': 8.0, 'frequency_thz': 194.35, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 8.32, 'gsnr_signal_bw_db': 8.28}], 'rx_signal_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'gsnr_signal_bw_db': 7.578, 'ase_signal_bw_dbm': -36.44}"
iter-2-scenario-4171,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,8,01101110,5,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.282,29.24,-35.59,7.282,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4171_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4171_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4171_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '01101110', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.69, 'gsnr_signal_bw_db': 7.65}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.37, 'gsnr_signal_bw_db': 7.35}, {'channel_number': 5.0, 'frequency_thz': 194.2, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.12, 'gsnr_signal_bw_db': 7.1}, {'channel_number': 6.0, 'frequency_thz': 194.25, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 6.88, 'gsnr_signal_bw_db': 6.85}, {'channel_number': 7.0, 'frequency_thz': 194.3, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.48, 'gsnr_signal_bw_db': 7.46}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 7.282, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-4172,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,8,01101110,5,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.276,29.18,-36.03,7.276,,29.18,,-36.03,,,-6.85,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4172_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4172_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-4172_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '01101110', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.68, 'gsnr_signal_bw_db': 7.65}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.37, 'gsnr_signal_bw_db': 7.34}, {'channel_number': 5.0, 'frequency_thz': 194.2, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.12, 'gsnr_signal_bw_db': 7.09}, {'channel_number': 6.0, 'frequency_thz': 194.25, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 6.87, 'gsnr_signal_bw_db': 6.85}, {'channel_number': 7.0, 'frequency_thz': 194.3, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.48, 'gsnr_signal_bw_db': 7.45}], 'rx_signal_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'gsnr_signal_bw_db': 7.276, 'ase_signal_bw_dbm': -36.03}"
